EAN,Name,Price,Link,image
8021660015069,Gamma + Spray oil 5in1,"€9,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/gamma-spray-oil-5in1,www.kappersleverancier.nl/cdn/shop/files/gammaa_512x512.jpg?v=1711619853
6935481301251,JRL Travel bag,"€25,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-travel-bag,www.kappersleverancier.nl/cdn/shop/files/tra1_512x512.jpg?v=1710263657
868203508165,Professionele Styling Kam 042,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/styling-kam,www.kappersleverancier.nl/cdn/shop/products/042_512x512.png?v=1646396521
6935481323062,JRL Cutting Collar Beschermkraag,"€19,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-cutting-collar-beschermkraag,www.kappersleverancier.nl/cdn/shop/files/3_dd0ac7b8-b5dc-4d74-905f-01339d305439_512x523.png?v=1714542596
8021660006333,Gamma Kapmantel Zwart,"€9,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/gamma-kapmantel-zwart,www.kappersleverancier.nl/cdn/shop/files/gam1_512x452.png?v=1711620062
4015110023678,Wahl Cleaning Spray,"€12,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/wahl-cleaning-spray,www.kappersleverancier.nl/cdn/shop/files/cc_e01863db-7c71-4a15-b549-3f5528ad874f_512x512.jpg?v=1711609974
4015110017509,Wahl Water Spray Fles Zwart,"€6,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/wahl-water-spray-fles-zwart,www.kappersleverancier.nl/cdn/shop/files/0093-6080_512x1087.jpg?v=1708333889
No barcode found,Nagel knipper klein,"€1,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nagel-knipper-klein,www.kappersleverancier.nl/cdn/shop/files/nag_512x512.jpg?v=1687174198
No barcode found,Scissor Holder Schaarhouder,"€9,59",https://www.kappersleverancier.nl/collections/kappersproducten/products/scissor-holder-schaarhouder,www.kappersleverancier.nl/cdn/shop/products/schaarhouder_512x307.jpg?v=1625867465
No barcode found,Macho Denim Kappersschort,"€29,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/macho-denim-kappersschort,www.kappersleverancier.nl/cdn/shop/products/barburys-macho-denim-apron-schort_512x680.jpg?v=1625867439
8008981913021,Kiepe Clipper Care Blade Oil 400ml,"€6,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/kiepe-clipper-care-blade-oil-400ml,www.kappersleverancier.nl/cdn/shop/files/k_512x512.png?v=1718876764
8445000023697,Mirplay Millie Barbier Vloermat Dory,"€99,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/barbier-vloermat-floor-mat-1,www.kappersleverancier.nl/cdn/shop/files/Dory-1-scaled_512x512.jpg?v=1707735777
No barcode found,Kapper Barber Anti Slip Mat,"€15,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/kapper-barber-anti-slip-mat,www.kappersleverancier.nl/cdn/shop/products/mat_512x512.png?v=1676033003
8680140112102,Nano Absolute Wooden Round Brush Set 2pcs,"€6,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nano-absolute-wooden-round-brush-set-2pcs,www.kappersleverancier.nl/cdn/shop/files/11_3567357a-64d2-4c25-aa5c-3d8100244c3b_512x522.png?v=1720704432
8008981911621,Kiepe Barber Stationary Magnetic Mat,"€39,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/kiepe-barber-stationary-magnetic-mat,www.kappersleverancier.nl/cdn/shop/files/kiepemat_512x290.png?v=1720680794
3030050124125,Babyliss Pro Croco Hair Clip Verdeelklem – 6 stuks,"€6,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/babyliss-pro-croco-hair-clip-verdeelklem-6-stuks,www.kappersleverancier.nl/cdn/shop/files/da_512x514.png?v=1719902899
4015110023982,Wahl Barber Tool Mat,"€24,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/wahl-barber-tool-mat,www.kappersleverancier.nl/cdn/shop/files/mat_512x610.jpg?v=1711610267
No barcode found,Nishman Premium Cape Zwart 07,"€14,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nishman-premium-cape-zwart-07,www.kappersleverancier.nl/cdn/shop/files/cape2_113x187.jpg?v=1706705638
8698655387014,Morfose Hair Color Clear,"€6,99",https://www.kappersleverancier.nl/collections/haarverf/products/morfose-hair-color-clear,www.kappersleverancier.nl/cdn/shop/files/color_512x981.jpg?v=1709111916
8682035084815,Nishman Sea Salt Spray,"€4,99",https://www.kappersleverancier.nl/collections/hygiene/products/sea-salt-spray-200ml,www.kappersleverancier.nl/cdn/shop/products/Sea_385x600.png?v=1646382234
8682035083467,Nishman Skin Peeling Gel,"€4,99",https://www.kappersleverancier.nl/collections/hygiene/products/skin-peeling-gel-200ml,www.kappersleverancier.nl/cdn/shop/products/peel_324x600.png?v=1625867665
868203508163,Professionele Ronde Borstel 39,"€3,99",https://www.kappersleverancier.nl/collections/borstels-en-kammen/products/professionele-ronde-borstel-39,www.kappersleverancier.nl/cdn/shop/products/039_512x512.png?v=1646396954
No barcode found,Haircomb,"€3,99",https://www.kappersleverancier.nl/collections/borstels-en-kammen/products/haircomb,www.kappersleverancier.nl/cdn/shop/products/Kam_500x500.jpg?v=1625867626
8445000021136,Kinderkussen kinderzit verhoger,"€34,99",https://www.kappersleverancier.nl/collections/diversen/products/kinderkussen-kinderzitje,www.kappersleverancier.nl/cdn/shop/products/kinderkussen_512x484.jpg?v=1625867428
No barcode found,Voetsteun Bodd Black,"€59,99",https://www.kappersleverancier.nl/collections/diversen/products/voetsteun-bodd-black,www.kappersleverancier.nl/cdn/shop/files/BODD_2-scaled_512x512.jpg?v=1685693597
8445000021662,Mirplay Kappers fiets Ian,"€109,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-kappersfiets-ian-1,www.kappersleverancier.nl/cdn/shop/products/IAN-scaled_512x512.jpg?v=1636035726
No barcode found,Voetsteun Black Back,"€59,99",https://www.kappersleverancier.nl/collections/diversen/products/voetsteun-black,www.kappersleverancier.nl/cdn/shop/files/BACK_3-scaled_512x512.jpg?v=1685693011
8445000021532,Mirplay Werkwagen Lenny,"€116,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-werkwagen-lenny,www.kappersleverancier.nl/cdn/shop/products/Lenny-scaled_512x641.jpg?v=1635759051
No barcode found,Voetsteun Mack,"€49,99",https://www.kappersleverancier.nl/collections/diversen/products/voetsteun-mack,www.kappersleverancier.nl/cdn/shop/products/mack_512x384.jpg?v=1621779301
4016187080953,Barber Pole / Barbier paal lamp,"€109,99",https://www.kappersleverancier.nl/collections/diversen/products/barber-pole-barbier-paal-lamp,www.kappersleverancier.nl/cdn/shop/products/pole_ce83f279-e2e9-4da1-b9c7-e8a204faca27_512x512.jpg?v=1634372215
8445000025530,Mirplay Kappersfiets Nil,"€89,99",https://www.kappersleverancier.nl/collections/diversen/products/kappers-fiets-nil,www.kappersleverancier.nl/cdn/shop/products/NIL-scaled_512x512.jpg?v=1636035243
No barcode found,Led Ring Lamp,"€119,99",https://www.kappersleverancier.nl/collections/diversen/products/led-ring-lamp,www.kappersleverancier.nl/cdn/shop/files/rr_512x512.jpg?v=1687175152
No barcode found,Barber Pole 55cm,"€79,99",https://www.kappersleverancier.nl/collections/diversen/products/barber-pole-55cm,www.kappersleverancier.nl/cdn/shop/files/55_512x512.jpg?v=1685972038
8445000022034,Mirplay Werkwagen Moe,"€84,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-werkwagen-moe-1,www.kappersleverancier.nl/cdn/shop/products/Moe-scaled_512x853.jpg?v=1635759272
8445000027312,Mirplay Werkwagen Vitus,"€134,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-werkwagen-vitus,www.kappersleverancier.nl/cdn/shop/products/Vitus-1-768x1177_512x785.jpg?v=1635759387
8445000020658,Mirplay Kappersfiets Leo,"€74,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-kappersfiets-leo,www.kappersleverancier.nl/cdn/shop/products/LEO-scaled_512x569.jpg?v=1636036710
4016187003273,Mirplay Barberpaal PAUL,"€99,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-barberpaal-paul,www.kappersleverancier.nl/cdn/shop/files/pp_1e007604-01fe-4321-8dba-94bb217d7860_512x512.png?v=1705068190
No barcode found,Barber Pole Kapperspaal 72cm,"€99,99",https://www.kappersleverancier.nl/collections/diversen/products/barber-pole-72cm,www.kappersleverancier.nl/cdn/shop/files/72_512x512.jpg?v=1685972260
No barcode found,Barber Pole 156cm,"€179,99",https://www.kappersleverancier.nl/collections/diversen/products/barber-pole-156cm,www.kappersleverancier.nl/cdn/shop/products/166_512x512.jpg?v=1621792681
No barcode found,Barber Pole 98cm 9070-A,"€119,99",https://www.kappersleverancier.nl/collections/diversen/products/barber-pole-98cm-9070-a,www.kappersleverancier.nl/cdn/shop/files/paal2_512x512.png?v=1699438087
8445000020139,Kind Kinder Kappersstoel Gat,"€194,99",https://www.kappersleverancier.nl/collections/diversen/products/kind-kinder-kappersstoel-gat,www.kappersleverancier.nl/cdn/shop/files/GAT2_512x892.jpg?v=1685690590
4016187006601,Kind Kinder Kappersstoel Freddie,"€379,99",https://www.kappersleverancier.nl/collections/diversen/products/kind-kinder-kappersstoel-freddie,www.kappersleverancier.nl/cdn/shop/files/FREDDIE_3_36f225f3-bc89-4a53-9c79-0c75e186c549_512x342.jpg?v=1706694887
8445000022409,Mirplay Kappers fiets Twins,"€242,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-kappersfiets-ian,www.kappersleverancier.nl/cdn/shop/products/TwinsB1_512x512.jpg?v=1636035858
No barcode found,Barber Pole 126cm,"€199,99",https://www.kappersleverancier.nl/collections/diversen/products/barber-pole-126cm,www.kappersleverancier.nl/cdn/shop/products/136_512x512.jpg?v=1621792635
No barcode found,Voetsteun Todd,"€49,99",https://www.kappersleverancier.nl/collections/diversen/products/voetsteun-todd,www.kappersleverancier.nl/cdn/shop/files/ToddP_512x468.jpg?v=1685693708
4016187068203,Kind Kinder Kappersstoel Bono,"€379,99",https://www.kappersleverancier.nl/collections/diversen/products/kind-kinder-kappersstoel-bono,www.kappersleverancier.nl/cdn/shop/files/BONO_2_512x512.jpg?v=1685690077
8445000021488,Mirplay Kappers fiets Gordon,"€181,99",https://www.kappersleverancier.nl/collections/diversen/products/mirplay-kappers-fiets-gordon,www.kappersleverancier.nl/cdn/shop/products/GordonB_58e4d60b-9d7c-4f28-8206-153ca1afe96e_512x512.jpg?v=1680692643
8445000016125,Mirplay Balie Dylan,"€369,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-dylan,www.kappersleverancier.nl/cdn/shop/products/balie-dylan_512x448.jpg?v=1625867271
8445000023659,Mirplay Balie Thierry,"€598,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-thierry,www.kappersleverancier.nl/cdn/shop/products/balie-thierry-1_512x448.jpg?v=1625867274
8445000028524,Mirplay Wasunit Oliver,"€499,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/mirplay-wasunit-oliver,www.kappersleverancier.nl/cdn/shop/products/Oliversc_512x512.jpg?v=1632907101
No barcode found,Balie KL 747,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-747,www.kappersleverancier.nl/cdn/shop/files/747_1_512x512.jpg?v=1698305724
No barcode found,Balie KL 739,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-739,www.kappersleverancier.nl/cdn/shop/products/Balie_5b91dbb8-ec45-4d95-bb3f-167fcc7ae56d_512x425.jpg?v=1673272377
8445000021044,Mirplay Wasunit Jacob,"€899,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-jacob,www.kappersleverancier.nl/cdn/shop/products/wasunit-jacob-1_512x512.jpg?v=1610376102
No barcode found,Balie KL 742,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-742,www.kappersleverancier.nl/cdn/shop/products/BRL742_1_512x512.jpg?v=1664366252
8445000023161,Mirplay Wasunit Ralph,"€1.099,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-ralph,www.kappersleverancier.nl/cdn/shop/products/wasunit-ralph-1_512x512.jpg?v=1610376120
8445000023680,Wasunit Thomas,"€726,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-thomas,www.kappersleverancier.nl/cdn/shop/products/wasbak-thomas-1_512x512.jpg?v=1610376045
No barcode found,Kappersstoel 219,"€479,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-219,www.kappersleverancier.nl/cdn/shop/products/BRL219_3_512x512.jpg?v=1642071517
8445000028623,Mirplay Wasunit Charls,"€1.452,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-charly,www.kappersleverancier.nl/cdn/shop/files/CHARLS_3_512x476.jpg?v=1684925315
No barcode found,Mirplay Kappersstoel Loris,"€405,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-loris,www.kappersleverancier.nl/cdn/shop/products/stoel-loris-s_512x509.jpg?v=1610376320
4016187017072,Mirplay Receptie Balie Earl,"€959,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/receptie-balie-earl,www.kappersleverancier.nl/cdn/shop/products/Earl_512x545.jpg?v=1671794992
No barcode found,Wasunit KL 405,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-kl-405,www.kappersleverancier.nl/cdn/shop/products/BRL405_512x512.jpg?v=1635337393
8445000026698,Mirplay Balie Adrian,"€847,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-adrian,www.kappersleverancier.nl/cdn/shop/products/receptie-adrian_512x512.jpg?v=1625867269
No barcode found,Mirplay Kappersstoel Chloe Black,"€411,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/mirplay-kappersstoel-chloe-black-1,www.kappersleverancier.nl/cdn/shop/files/CHOLE_B_BR1_512x512.jpg?v=1685685984
No barcode found,Balie KL 728,"€726,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-728,www.kappersleverancier.nl/cdn/shop/files/728_1_512x512.jpg?v=1698312171
No barcode found,Wasunit 451 met tweezits,"€1.815,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-451-met-tweezits,www.kappersleverancier.nl/cdn/shop/products/BRL451_512x512.jpg?v=1635337777
No barcode found,Balie Mat Black,"€399,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-mat-black,www.kappersleverancier.nl/cdn/shop/files/Balieblack_512x291.jpg?v=1706109046
No barcode found,Kappersstoel Fandy,"€479,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-fandy,www.kappersleverancier.nl/cdn/shop/products/kappersstoel-fandy-f_512x543.jpg?v=1610376372
No barcode found,Mirplay Kappersstoel Chloe,"€411,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-chloe,www.kappersleverancier.nl/cdn/shop/products/stoel-chloe-r_512x573.jpg?v=1685685768
No barcode found,Wasunit Marvin,"€799,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-marvin,www.kappersleverancier.nl/cdn/shop/products/Marvin-B_512x512.jpg?v=1620717234
8445000012455,Mirplay Wasunit Basil,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-basil,www.kappersleverancier.nl/cdn/shop/products/BASIL4_512x512.jpg?v=1620716720
No barcode found,Balie Basic,"€599,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-basic,www.kappersleverancier.nl/cdn/shop/products/balie-1_512x512.jpg?v=1625867477
4016187071920,Mirplay Kappersstoel Ocean,"€464,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/mirplay-kappersstoel-ocean,www.kappersleverancier.nl/cdn/shop/products/OCEANBF_512x512.jpg?v=1633695260
No barcode found,Jules Barbier Kaptafel Black,"€1.449,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/jules-barbier-kaptafel-black,www.kappersleverancier.nl/cdn/shop/products/JULESBlack_512x512.jpg?v=1632906593
No barcode found,Balie Barbershop,"€599,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-barbershop,www.kappersleverancier.nl/cdn/shop/products/balie-brown-1_385x468.jpg?v=1625867073
No barcode found,Balie KLS 502,"€699,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kls-502,www.kappersleverancier.nl/cdn/shop/files/banko_rs502_512x512.png?v=1686912534
No barcode found,Mirplay Wasunit Jordan Black,"€809,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-jordan-black,www.kappersleverancier.nl/cdn/shop/files/JORDAN_14_512x512.jpg?v=1685691098
No barcode found,Kappersstoel Dora Black,"€410,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-dora-black,www.kappersleverancier.nl/cdn/shop/files/DORA_BS1_512x512.jpg?v=1685689881
No barcode found,Mirplay Kappersstoel Loris Black,"€405,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/mirplay-kappersstoel-loris-black,www.kappersleverancier.nl/cdn/shop/files/LORIS_BR1_512x512.jpg?v=1685686432
4016187039739,Mirplay Barber Chair Check Black,"€914,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/barber-chair-check-black,www.kappersleverancier.nl/cdn/shop/files/CHECK-B-2_512x342.jpg?v=1684925044
4016187022267,Balie Pro Oak,"€289,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-pro-oak,www.kappersleverancier.nl/cdn/shop/products/OOOOOOO_512x342.jpg?v=1675774348
4016187078158,Balie Pro Wenge,"€329,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-pro-wenge,www.kappersleverancier.nl/cdn/shop/products/Pro5_512x342.jpg?v=1675774060
No barcode found,Kappersstoel Cindy,"€319,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-cindy,www.kappersleverancier.nl/cdn/shop/products/image_cca32229-1fcc-47dd-a8c1-421f1df6cc84_512x751.jpg?v=1666597960
No barcode found,Balie KL 744,"€1.199,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-744,www.kappersleverancier.nl/cdn/shop/files/744_1_512x512.jpg?v=1698306711
No barcode found,Balie KL 716,"€1.694,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-716,www.kappersleverancier.nl/cdn/shop/products/BRL716_512x512.jpg?v=1664365597
No barcode found,Balie KL 707,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-707,www.kappersleverancier.nl/cdn/shop/products/BRL707_512x512.jpg?v=1698309881
No barcode found,Wasunit 402,"€726,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-402,www.kappersleverancier.nl/cdn/shop/products/BRL402_2_512x512.jpg?v=1642150731
No barcode found,Heren Kappersstoel KL 01,"€847,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/heren-kappersstoel-kl-01,www.kappersleverancier.nl/cdn/shop/products/BRL01_1_512x512.jpg?v=1634719322
4016187023813,Mirplay Dock - Chesterfield Bank,"€899,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/dock-chesterfield-bank,www.kappersleverancier.nl/cdn/shop/files/Dock-4-2_512x512.jpg?v=1684923324
No barcode found,Wasunit Opera,"€786,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-opera,www.kappersleverancier.nl/cdn/shop/products/sibel-0190213-wasunit-opera-1_512x512.jpg?v=1625867515
No barcode found,Mirplay Kappersstoel Dora,"€410,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-dora,www.kappersleverancier.nl/cdn/shop/files/DORA_R_1_baixa_512x512.jpg?v=1685686770
4016187038961,Wasunit Basil B Black,"€1.099,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-basil-b-black,www.kappersleverancier.nl/cdn/shop/files/bas_512x512.png?v=1714458844
No barcode found,Kaptafel 1 spiegel met wasbak 175,"€1.499,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kaptafel-1-spiegel-met-wasbak-175,www.kappersleverancier.nl/cdn/shop/files/BRL175_1_512x512.jpg?v=1693471796
4016187048410,Mirplay Barber Chair Jones B,"€1.099,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/barber-chair-jones-b,www.kappersleverancier.nl/cdn/shop/files/JONES_BW_2_512x342.jpg?v=1685703413
No barcode found,Mirplay Wasunit Ralph Black,"€1.099,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/mirplay-wasunit-ralph-black,www.kappersleverancier.nl/cdn/shop/files/RALPH_b_512x512.jpg?v=1685692369
No barcode found,Kappersstoel Christy,"€359,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-christy,www.kappersleverancier.nl/cdn/shop/files/CHRISTY_3_512x512.jpg?v=1685685644
No barcode found,Kappersstoel Misty,"€352,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-misty,www.kappersleverancier.nl/cdn/shop/files/MISTY_2_512x512.jpg?v=1685685493
8445000021525,Wasunit Lee Portable,"€119,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-lee-portable,www.kappersleverancier.nl/cdn/shop/files/Lee_512x512.jpg?v=1684924530
4016187039777,Barber Chair Check GY,"€914,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/barber-chair-check-gy,www.kappersleverancier.nl/cdn/shop/products/image_91862bac-b58a-45b1-b3e4-feca8c1af4d6_512x342.jpg?v=1667996007
No barcode found,Balie KL 750,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-750,www.kappersleverancier.nl/cdn/shop/products/BRL750_1_512x512.jpg?v=1664366861
No barcode found,Balie KL 745,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-745,www.kappersleverancier.nl/cdn/shop/products/BRL745_1_512x512.jpg?v=1664366439
No barcode found,Balie KL 743,"€968,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-743,www.kappersleverancier.nl/cdn/shop/products/BRL743_1_512x512.jpg?v=1664366307
No barcode found,Balie KL 741,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-741,www.kappersleverancier.nl/cdn/shop/files/741_1_512x512.jpg?v=1698306894
No barcode found,Balie KL 724,"€968,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-724,www.kappersleverancier.nl/cdn/shop/products/BRL724_512x512.jpg?v=1664365716
No barcode found,Balie KL 703,"€847,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-703,www.kappersleverancier.nl/cdn/shop/products/BRL703_512x512.jpg?v=1664365426
No barcode found,Wasunit 452 met tweezits,"€2.178,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-452-met-tweezits,www.kappersleverancier.nl/cdn/shop/products/BRL452_512x512.jpg?v=1642150930
No barcode found,Kaptafel 1 spiegel met wasbak 167,"€1.210,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kaptafel-1-spiegel-met-wasbak-162,www.kappersleverancier.nl/cdn/shop/products/BRL167_2-MDF_512x512.jpg?v=1642071217
No barcode found,Kaptafel 1 spiegel met wasbak 157,"€1.149,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kaptafel-1-spiegel-met-wasbak-157,www.kappersleverancier.nl/cdn/shop/products/BRL157_512x512.jpg?v=1642070769
No barcode found,Wacht bank KL 916,"€605,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wacht-bank-kl-916,www.kappersleverancier.nl/cdn/shop/products/BRL916B_1_512x512.jpg?v=1642150017
No barcode found,Barber Chair Vintage 03,"€1.499,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/barber-chair-vintage-03,www.kappersleverancier.nl/cdn/shop/products/BRL43_1_512x512.jpg?v=1634720315
No barcode found,Barber Chair Vintage 02,"€1.199,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/barber-chair-vintage-02,www.kappersleverancier.nl/cdn/shop/products/BRL42-B_1_512x512.jpg?v=1634720260
4016187045013,Mirplay Barber Chair Clint Metallic,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/barber-chair-clint-metallic,www.kappersleverancier.nl/cdn/shop/products/kirk-1_31029883-863f-47cc-a1a0-db6cf547bd13_512x512.jpg?v=1633694391
4016187042791,Mirplay Barber Chair Kirk Gold,"€1.199,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/barber-chair-kirk-gold,www.kappersleverancier.nl/cdn/shop/products/kirk1_60a9ab66-3972-4e1b-b424-73a318194508_512x512.jpg?v=1625867741
No barcode found,Wacht bank Case,"€599,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wachtbankcase,www.kappersleverancier.nl/cdn/shop/products/BRL903_512x512.jpg?v=1636098867
No barcode found,Heren Kappersstoel Luxury,"€1.089,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/heren-kappersstoel-luxury,www.kappersleverancier.nl/cdn/shop/products/chair4_341x404.jpg?v=1625867728
No barcode found,Heren Kappersstoel Quality,"€999,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/heren-kappersstoel-quality,www.kappersleverancier.nl/cdn/shop/products/chair2_331x423.jpg?v=1625867726
No barcode found,Wasunit Black,"€1.199,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/wasunit-black,www.kappersleverancier.nl/cdn/shop/products/BRL421_512x512.jpg?v=1664367266
8445000026643,Alan - Werkkar,"€399,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/alan-werkkar,www.kappersleverancier.nl/cdn/shop/products/ALAN_6_512x512.jpg?v=1625867565
No barcode found,Kappersstoel Opera,"€399,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kappersstoel-opera,www.kappersleverancier.nl/cdn/shop/products/sibel-0190101-kappersstoel-opera_480x480.jpg?v=1625867505
8445000008670,Mirplay Kaptafel Richard,"€645,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/richard,www.kappersleverancier.nl/cdn/shop/products/richard_512x512.jpg?v=1625868146
No barcode found,Balie KL 728 Zwart Bruin,"€499,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/balie-kl-728-zwart,www.kappersleverancier.nl/cdn/shop/files/728_1_a1b0c668-acda-48fe-9de6-ef4cc4caca41_512x512.jpg?v=1705490691
6352926920004,Mirplay Receptie Balie Erin,"€1.499,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/mirplay-receptie-balie-erin,www.kappersleverancier.nl/cdn/shop/files/Erin1_512x512.png?v=1705070179
6352926916694,Mirplay Receptie Balie Cora,"€1.099,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/mirplay-receptie-balie-cora,www.kappersleverancier.nl/cdn/shop/files/cora_512x512.png?v=1705068503
No barcode found,Kast 1410,"€799,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kast-1410,www.kappersleverancier.nl/cdn/shop/files/1410_1_512x512.jpg?v=1699526375
No barcode found,Kast 1408,"€899,99",https://www.kappersleverancier.nl/collections/kapsalon-inrichting/products/kast-1408,www.kappersleverancier.nl/cdn/shop/files/1408_1_512x512.jpg?v=1699526321
